,holiday,workingday,temp,hum,windspeed,cnt,season_2,season_3,season_4,MISTY,RAIN,days_since_2011
711,0,1,5.9825,53.833299999999994,10.916779,5319,0,0,1,1,0,711
712,0,1,5.904151000000001,48.5833,11.666643,5532,0,0,1,0,0,712
713,0,1,5.2383489999999995,64.29169999999999,8.792342999999999,5611,0,0,1,0,0,713
714,0,0,7.235849,65.0417,7.12545,5047,0,0,1,0,0,714
715,0,0,9.037499999999998,83.875,6.749714,3786,0,0,1,1,0,715
716,0,1,10.486650999999998,90.7083,6.583306100000001,4585,0,0,1,1,0,716
717,0,1,11.309151,66.625,14.834067999999998,5557,0,0,1,0,0,717
718,0,1,7.627500000000001,62.5417,12.334164000000001,5267,0,0,1,0,0,718
719,0,1,7.510000000000002,66.79169999999999,8.875021,4128,0,0,1,1,0,719
720,0,1,7.353349,55.666700000000006,25.083661,3623,0,0,0,1,0,720
721,0,0,4.494150999999999,44.125,27.292182,1749,0,0,0,0,0,721
722,0,0,3.554150999999999,51.5417,8.916560999999998,1787,0,0,0,0,0,722
723,0,1,2.871288,79.1304,5.1744368,920,0,0,0,1,0,723
724,1,0,5.691288,73.47829999999999,11.304642,1013,0,0,0,1,0,724
725,0,1,3.4366509999999995,82.3333,21.208582,441,0,0,0,0,1,725
726,0,1,3.945849000000001,65.29169999999999,23.458910999999997,2114,0,0,0,1,0,726
727,0,1,3.9066509999999983,59.0,10.416557,3095,0,0,0,1,0,727
728,0,0,3.9066509999999983,75.2917,8.333661,1341,0,0,0,1,0,728
729,0,0,4.024151,48.3333,23.500518,1796,0,0,0,0,0,729
730,0,1,2.144150999999999,57.75,10.374682,2729,0,0,0,1,0,730
